region,product,date,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
Southeast,ProductA,2025-03-03,17219.63,304,114.4,93,0.0375,0
Southeast,ProductA,2025-03-10,17948.09,301,123.7,95,0.038,0
Southeast,ProductA,2025-03-17,18294.29,317,127.0,96,0.0334,0
Southeast,ProductA,2025-03-24,18670.84,293,122.0,87,0.0334,0
Southeast,ProductA,2025-03-31,18416.77,296,125.9,71,0.0369,0
Southeast,ProductA,2025-04-07,19387.75,333,138.6,93,0.0302,0
Southeast,ProductA,2025-04-14,20047.95,320,133.4,85,0.0329,0
Southeast,ProductA,2025-04-21,20535.61,349,140.9,107,0.0389,0
Southeast,ProductA,2025-04-28,20982.8,327,147.1,99,0.0311,0
Southeast,ProductA,2025-05-05,20322.32,305,128.6,92,0.0368,0
Southeast,ProductA,2025-05-12,20933.07,388,157.6,121,0.0378,0
Southeast,ProductA,2025-05-19,21391.64,345,141.1,97,0.0381,0
Southeast,ProductA,2025-05-26,22386.23,370,151.6,113,0.0325,0
Southeast,ProductA,2025-06-02,22253.1,370,139.6,107,0.0313,0
Southeast,ProductA,2025-06-09,23215.21,416,173.7,114,0.0385,0
Southeast,ProductA,2025-06-16,22491.68,415,140.6,121,0.0314,0
Southeast,ProductA,2025-06-23,23020.52,426,198.4,143,0.03,0
Southeast,ProductA,2025-06-30,22819.46,414,167.4,117,0.0361,0
Southeast,ProductA,2025-07-07,22621.25,376,138.1,105,0.0338,0
Southeast,ProductA,2025-07-14,22919.88,393,147.4,133,0.0361,0
Southeast,ProductA,2025-07-21,22907.04,399,157.7,116,0.0286,0
Southeast,ProductA,2025-07-28,22503.29,373,144.4,117,0.038,0
Southeast,ProductA,2025-08-04,21766.03,366,161.1,96,0.0351,0
Southeast,ProductA,2025-08-11,21580.96,349,138.7,98,0.0271,0
Southeast,ProductA,2025-08-18,21748.64,372,153.4,109,0.0328,0
Southeast,ProductA,2025-08-25,21850.87,379,156.0,110,0.0376,0
Southeast,ProductA,2025-09-01,20802.31,384,130.4,101,0.0368,0
Southeast,ProductA,2025-09-08,20918.49,337,136.3,92,0.0357,0
Southeast,ProductA,2025-09-15,20760.53,336,128.9,96,0.0391,0
Southeast,ProductA,2025-09-22,19681.22,304,119.9,92,0.0289,0
Southeast,ProductA,2025-09-29,19056.940000000002,312,115.6,99,0.0323,0
Southeast,ProductA,2025-10-06,19521.59,295,120.9,88,0.0361,0
Southeast,ProductA,2025-10-13,17705.52,324,126.4,82,0.0357,0
Southeast,ProductA,2025-10-20,17749.11,308,121.1,96,0.0352,0
Southeast,ProductA,2025-10-27,17553.04,284,117.1,90,0.0422,0
Southeast,ProductA,2025-11-03,17020.940000000002,279,98.7,84,0.0326,0
Southeast,ProductA,2025-11-10,16147.69,290,127.3,86,0.0282,0
Southeast,ProductA,2025-11-17,16016.96,270,99.0,80,0.03,0
Southeast,ProductA,2025-11-24,16327.33,287,112.6,90,0.0302,0
Southeast,ProductA,2025-12-01,17308.52,295,96.0,96,0.032,1
Southeast,ProductA,2025-12-08,18020.91,310,121.0,85,0.038,1
Southeast,ProductA,2025-12-15,17861.68,299,129.3,91,0.0369,1
Southeast,ProductA,2025-12-22,18322.309999999998,310,122.0,107,0.0314,1
Southeast,ProductA,2025-12-29,19098.55,348,118.6,88,0.0359,1
Southeast,ProductA,2026-01-05,5541.52,108,143.0,31,0.039,1
Southeast,ProductB,2024-01-01,1652.12,22,61.0,12,0.0229,0
Southeast,ProductB,2024-01-08,12597.46,227,95.1,64,0.0346,0
Southeast,ProductB,2024-01-15,12585.03,198,69.0,51,0.04,0
Southeast,ProductB,2024-01-22,12678.64,218,82.1,63,0.0378,0
Southeast,ProductB,2024-01-29,13435.02,229,68.9,50,0.0393,0
Southeast,ProductB,2024-02-05,13346.42,239,95.1,76,0.0327,0
Southeast,ProductB,2024-02-12,13671.55,229,79.3,55,0.0318,0
Southeast,ProductB,2024-02-19,14010.36,242,110.1,67,0.0386,0
Southeast,ProductB,2024-02-26,14328.26,216,86.7,65,0.0361,0
Southeast,ProductB,2024-03-04,14181.619999999999,269,106.4,74,0.0352,0
Southeast,ProductB,2024-03-11,14567.93,232,86.7,72,0.0362,0
Southeast,ProductB,2024-03-18,15118.83,253,96.6,66,0.0384,0
Southeast,ProductB,2024-03-25,15686.01,253,101.0,82,0.0276,0
Southeast,ProductB,2024-04-01,16075.31,258,98.6,71,0.0317,0
Southeast,ProductB,2024-04-08,16029.279999999999,281,100.0,85,0.0369,0
Southeast,ProductB,2024-04-15,16312.78,246,104.9,57,0.0419,0
Southeast,ProductB,2024-04-22,17090.61,277,100.0,87,0.0378,0
Southeast,ProductB,2024-04-29,16983.89,278,106.0,83,0.0359,0
Southeast,ProductB,2024-05-06,17860.73,305,122.7,83,0.0345,0
Southeast,ProductB,2024-05-13,18075.95,314,135.1,95,0.0336,0
Southeast,ProductB,2024-05-20,18137.09,313,127.6,94,0.0329,0
Southeast,ProductB,2024-05-27,18389.04,294,107.1,83,0.0305,0
Southeast,ProductB,2024-06-03,18565.47,305,111.9,86,0.037,0
Southeast,ProductB,2024-06-10,19551.41,328,115.3,102,0.034,0
Southeast,ProductB,2024-06-17,18935.760000000002,307,106.4,88,0.0393,0
Southeast,ProductB,2024-06-24,19939.79,319,122.0,75,0.0344,0
Southeast,ProductB,2024-07-01,19351.72,306,127.0,88,0.0417,0
Southeast,ProductB,2024-07-08,21945.53,370,153.9,107,0.0333,1
Southeast,ProductB,2024-07-15,19549.32,360,135.6,90,0.03,1
Southeast,ProductB,2024-07-22,18652.44,325,127.3,110,0.042,0
Southeast,ProductB,2024-07-29,19388.0,330,121.7,97,0.0381,0
Southeast,ProductB,2024-08-05,18644.239999999998,301,125.3,97,0.0378,0
Southeast,ProductB,2024-08-12,18677.11,350,124.9,118,0.0303,0
Southeast,ProductB,2024-08-19,17807.78,318,129.0,105,0.0394,0
Southeast,ProductB,2024-08-26,17777.95,295,104.9,81,0.0359,0
Southeast,ProductB,2024-09-02,17833.13,324,108.7,83,0.0325,0
Southeast,ProductB,2024-09-09,16856.739999999998,303,135.4,94,0.0381,0
Southeast,ProductB,2024-09-16,16857.010000000002,304,126.0,97,0.0363,0
Southeast,ProductB,2024-09-23,16519.53,274,103.9,70,0.0319,0
Southeast,ProductB,2024-09-30,16160.23,258,91.9,60,0.0278,0
Southeast,ProductB,2024-10-07,15334.310000000001,265,101.9,69,0.0334,0
Southeast,ProductB,2024-10-14,15109.550000000001,262,95.4,65,0.0385,0
Southeast,ProductB,2024-10-21,14927.04,249,106.3,73,0.0358,0
Southeast,ProductB,2024-10-28,14131.23,261,105.4,65,0.0361,0
Southeast,ProductB,2024-11-04,14295.46,229,90.1,57,0.0333,0
Southeast,ProductB,2024-11-11,14240.99,248,97.1,76,0.0367,0
Southeast,ProductB,2024-11-18,13484.55,233,87.6,77,0.0321,0
Southeast,ProductB,2024-11-25,12831.82,226,92.0,52,0.038,0
Southeast,ProductB,2024-12-02,14215.27,212,89.6,51,0.0335,1
Southeast,ProductB,2024-12-09,15482.66,263,94.1,77,0.0368,1
Southeast,ProductB,2024-12-16,14125.93,248,95.3,76,0.03,1
Southeast,ProductB,2024-12-23,15863.329999999998,279,111.9,92,0.0384,1
Southeast,ProductB,2024-12-30,15952.630000000001,262,96.3,87,0.0254,1
Southeast,ProductB,2025-01-06,13421.73,240,95.6,59,0.0315,1
Southeast,ProductB,2025-01-13,12910.3,199,77.0,68,0.0375,0
Southeast,ProductB,2025-01-20,12960.86,213,78.1,44,0.0399,0
Southeast,ProductB,2025-01-27,13258.91,211,70.1,53,0.0331,0
Southeast,ProductB,2025-02-03,13397.66,231,78.7,63,0.0376,0
Southeast,ProductB,2025-02-10,13856.41,257,103.9,85,0.0311,0
Southeast,ProductB,2025-02-17,13727.75,232,80.6,73,0.0356,0
Southeast,ProductB,2025-02-24,14237.369999999999,234,84.1,66,0.043,0
Southeast,ProductB,2025-03-03,14315.68,254,104.4,64,0.0296,0
Southeast,ProductB,2025-03-10,14561.49,218,95.1,54,0.0362,0
Southeast,ProductB,2025-03-17,15156.27,251,97.0,79,0.0329,0
Southeast,ProductB,2025-03-24,15457.58,247,96.3,52,0.0354,0
Southeast,ProductB,2025-03-31,15933.55,260,100.0,68,0.0384,0
Southeast,ProductB,2025-04-07,15821.64,268,109.4,76,0.0314,0
Southeast,ProductB,2025-04-14,16466.7,274,90.6,88,0.0384,0
Southeast,ProductB,2025-04-21,17573.13,299,127.4,72,0.03,0
Southeast,ProductB,2025-04-28,17257.79,311,137.9,95,0.0324,0
Southeast,ProductB,2025-05-05,17326.94,287,108.4,86,0.0391,0
Southeast,ProductB,2025-05-12,18248.36,291,103.0,87,0.0359,0
Southeast,ProductB,2025-05-19,17920.98,290,100.7,90,0.0353,0
Southeast,ProductB,2025-05-26,18350.33,298,123.6,88,0.0326,0
Southeast,ProductB,2025-06-02,18541.11,327,135.9,88,0.0297,0
Southeast,ProductB,2025-06-09,18697.03,320,112.4,94,0.0331,0
Southeast,ProductB,2025-06-16,18926.21,294,114.6,85,0.0327,0
Southeast,ProductB,2025-06-23,18884.66,299,122.9,102,0.0407,0
Southeast,ProductB,2025-06-30,19335.64,309,124.1,98,0.0409,0
Southeast,ProductB,2025-07-07,18723.69,330,117.0,128,0.0383,0
Southeast,ProductB,2025-07-14,18767.95,290,123.7,86,0.0327,0
Southeast,ProductB,2025-07-21,18612.11,320,122.9,96,0.0409,0
Southeast,ProductB,2025-07-28,18420.66,321,117.4,88,0.0401,0
Southeast,ProductB,2025-08-04,18736.760000000002,349,128.7,104,0.0392,0
Southeast,ProductB,2025-08-11,18277.27,317,127.1,103,0.036,0
Southeast,ProductB,2025-08-18,18943.54,282,122.3,87,0.0334,0
Southeast,ProductB,2025-08-25,18128.27,320,124.6,94,0.0345,0
Southeast,ProductB,2025-09-01,17708.97,296,113.3,82,0.034,0
Southeast,ProductB,2025-09-08,17625.78,300,108.4,90,0.0345,0
Southeast,ProductB,2025-09-15,16915.31,285,119.1,102,0.038,0
Southeast,ProductB,2025-09-22,16265.07,265,109.4,74,0.0362,0
Southeast,ProductB,2025-09-29,16195.27,283,106.6,106,0.0369,0
Southeast,ProductB,2025-10-06,15893.119999999999,261,101.0,73,0.0325,0
Southeast,ProductB,2025-10-13,15611.55,260,97.3,71,0.035,0
Southeast,ProductB,2025-10-20,14755.21,256,89.3,74,0.0331,0
Southeast,ProductB,2025-10-27,14439.2,223,95.3,63,0.036,0
Southeast,ProductB,2025-11-03,14088.65,236,95.4,71,0.0268,0
Southeast,ProductB,2025-11-10,13800.84,227,70.7,64,0.0405,0
Southeast,ProductB,2025-11-17,14154.810000000001,248,97.3,60,0.0356,0
Southeast,ProductB,2025-11-24,13202.04,208,76.9,59,0.038,0
Southeast,ProductB,2025-12-01,14857.14,222,92.0,57,0.0362,1
Southeast,ProductB,2025-12-08,15383.41,255,93.6,66,0.04,1
Southeast,ProductB,2025-12-15,14956.810000000001,273,103.6,79,0.0353,1
Southeast,ProductB,2025-12-22,14957.71,277,105.1,73,0.0338,1
Southeast,ProductB,2025-12-29,15457.29,253,102.7,75,0.0404,1
Southeast,ProductB,2026-01-05,4500.6,65,97.0,25,0.0264,1
Southeast,ProductC,2024-01-01,1592.53,22,70.0,2,0.0419,0
Southeast,ProductC,2024-01-08,10261.58,177,66.7,54,0.0319,0
Southeast,ProductC,2024-01-15,10540.14,178,73.7,58,0.0321,0
Southeast,ProductC,2024-01-22,9980.58,161,63.7,49,0.0356,0
Southeast,ProductC,2024-01-29,10580.789999999999,166,68.7,50,0.0336,0
Southeast,ProductC,2024-02-05,10594.18,175,70.4,46,0.0357,0
Southeast,ProductC,2024-02-12,10776.64,182,65.3,39,0.0349,0
Southeast,ProductC,2024-02-19,11360.47,191,71.1,54,0.039,0
Southeast,ProductC,2024-02-26,11729.24,173,69.4,38,0.0341,0
Southeast,ProductC,2024-03-04,11677.51,191,74.4,54,0.0392,0
Southeast,ProductC,2024-03-11,11540.34,191,75.9,52,0.0324,0
Southeast,ProductC,2024-03-18,11904.58,208,76.7,53,0.0385,0
Southeast,ProductC,2024-03-25,12283.99,229,85.0,62,0.0284,0
Southeast,ProductC,2024-04-01,12703.95,193,71.4,46,0.036,0
Southeast,ProductC,2024-04-08,13203.76,223,85.7,61,0.0369,0
Southeast,ProductC,2024-04-15,13225.72,215,77.7,58,0.0364,0
Southeast,ProductC,2024-04-22,13107.86,218,79.4,72,0.0291,0
Southeast,ProductC,2024-04-29,13885.41,225,91.1,62,0.0322,0
Southeast,ProductC,2024-05-06,14187.869999999999,243,95.6,72,0.028,0
Southeast,ProductC,2024-05-13,14732.61,256,100.6,73,0.0337,0
Southeast,ProductC,2024-05-20,14270.55,235,89.1,78,0.04,0
Southeast,ProductC,2024-05-27,15145.37,254,106.4,88,0.0342,0
Southeast,ProductC,2024-06-03,11041.15,207,69.7,58,0.0971,0
Southeast,ProductC,2024-06-10,4443.23,63,14.9,6,0.1347,0
Southeast,ProductC,2024-06-17,4543.14,77,10.6,31,0.1489,0
Southeast,ProductC,2024-06-24,10344.279999999999,182,60.3,46,0.0908,0
Southeast,ProductC,2024-07-01,15603.29,264,107.0,75,0.0318,0
Southeast,ProductC,2024-07-08,17045.9,304,128.0,82,0.0388,1
Southeast,ProductC,2024-07-15,15939.64,282,111.7,73,0.0384,1
Southeast,ProductC,2024-07-22,15215.94,253,90.3,72,0.0334,0
Southeast,ProductC,2024-07-29,15460.91,268,111.4,73,0.0361,0
Southeast,ProductC,2024-08-05,14978.2,247,91.3,78,0.0351,0
Southeast,ProductC,2024-08-12,14338.27,224,80.7,58,0.0315,0
Southeast,ProductC,2024-08-19,14201.04,250,101.9,75,0.0342,0
Southeast,ProductC,2024-08-26,14795.46,231,82.0,56,0.0362,0
Southeast,ProductC,2024-09-02,13989.43,245,101.0,70,0.0384,0
Southeast,ProductC,2024-09-09,13823.76,239,91.0,63,0.0352,0
Southeast,ProductC,2024-09-16,13654.07,218,96.1,65,0.0345,0
Southeast,ProductC,2024-09-23,13232.58,241,92.1,67,0.0344,0
Southeast,ProductC,2024-09-30,13130.62,202,63.9,56,0.0351,0
Southeast,ProductC,2024-10-07,12916.380000000001,212,81.1,55,0.0375,0
Southeast,ProductC,2024-10-14,11963.62,199,70.6,55,0.0314,0
Southeast,ProductC,2024-10-21,11437.0,197,72.4,51,0.0339,0
Southeast,ProductC,2024-10-28,11901.380000000001,213,85.0,55,0.0303,0
Southeast,ProductC,2024-11-04,11527.73,192,69.1,37,0.0351,0
Southeast,ProductC,2024-11-11,10981.19,172,72.4,60,0.0384,0
Southeast,ProductC,2024-11-18,10823.81,167,68.3,47,0.0363,0
Southeast,ProductC,2024-11-25,10674.76,184,74.9,51,0.0345,0
Southeast,ProductC,2024-12-02,11297.37,208,88.1,53,0.0378,1
Southeast,ProductC,2024-12-09,12317.71,201,79.0,72,0.0378,1
Southeast,ProductC,2024-12-16,11292.789999999999,182,68.0,60,0.0395,1
Southeast,ProductC,2024-12-23,11916.42,206,89.9,51,0.0339,1
Southeast,ProductC,2024-12-30,12331.27,197,79.3,34,0.034,1
Southeast,ProductC,2025-01-06,10906.74,200,72.1,70,0.0392,1
Southeast,ProductC,2025-01-13,9959.869999999999,146,51.3,47,0.033,0
Southeast,ProductC,2025-01-20,10219.6,155,64.3,54,0.0303,0
Southeast,ProductC,2025-01-27,10136.27,154,57.4,23,0.0309,0
Southeast,ProductC,2025-02-03,10841.45,201,80.9,47,0.0331,0
Southeast,ProductC,2025-02-10,10876.94,182,72.7,49,0.0412,0
Southeast,ProductC,2025-02-17,11467.55,199,77.4,53,0.0289,0
Southeast,ProductC,2025-02-24,11002.5,198,77.4,62,0.0296,0
Southeast,ProductC,2025-03-03,11451.84,182,62.9,45,0.0343,0
Southeast,ProductC,2025-03-10,11587.29,198,73.7,56,0.0319,0
Southeast,ProductC,2025-03-17,11692.17,211,75.9,65,0.0359,0
Southeast,ProductC,2025-03-24,12410.69,204,74.6,43,0.0355,0
Southeast,ProductC,2025-03-31,12964.1,193,69.7,53,0.0376,0
Southeast,ProductC,2025-04-07,12826.92,204,85.9,50,0.0319,0
Southeast,ProductC,2025-04-14,12589.57,217,89.4,72,0.0392,0
Southeast,ProductC,2025-04-21,13185.84,222,82.0,80,0.0374,0
Southeast,ProductC,2025-04-28,13185.79,225,91.0,63,0.0306,0
Southeast,ProductC,2025-05-05,14059.39,243,99.1,62,0.0403,0
Southeast,ProductC,2025-05-12,14143.83,251,108.6,81,0.0379,0
Southeast,ProductC,2025-05-19,14440.9,252,97.7,77,0.036,0
Southeast,ProductC,2025-05-26,15038.61,244,88.6,62,0.0315,0
Southeast,ProductC,2025-06-02,14897.240000000002,230,94.9,76,0.0391,0
Southeast,ProductC,2025-06-09,14984.41,236,90.9,73,0.035,0
Southeast,ProductC,2025-06-16,14662.630000000001,232,87.3,78,0.0385,0
Southeast,ProductC,2025-06-23,15345.85,255,93.4,73,0.0311,0
Southeast,ProductC,2025-06-30,15778.720000000001,249,101.0,63,0.0344,0
Southeast,ProductC,2025-07-07,15020.7,229,96.9,59,0.0455,0
Southeast,ProductC,2025-07-14,15264.4,265,102.0,86,0.0368,0
Southeast,ProductC,2025-07-21,15101.53,241,102.9,83,0.0361,0
Southeast,ProductC,2025-07-28,14900.86,237,99.6,64,0.0348,0
Southeast,ProductC,2025-08-04,14724.310000000001,237,102.7,67,0.0298,0
Southeast,ProductC,2025-08-11,14564.369999999999,251,98.4,75,0.035,0
Southeast,ProductC,2025-08-18,14078.96,224,88.3,55,0.038,0
Southeast,ProductC,2025-08-25,14135.619999999999,233,86.4,66,0.0358,0
Southeast,ProductC,2025-09-01,13867.189999999999,246,90.6,55,0.039,0
Southeast,ProductC,2025-09-08,13828.51,234,74.9,72,0.032,0
Southeast,ProductC,2025-09-15,12717.5,202,68.0,59,0.0366,0
Southeast,ProductC,2025-09-22,13335.28,246,94.1,73,0.0322,0
Southeast,ProductC,2025-09-29,13153.39,229,88.9,71,0.0333,0
Southeast,ProductC,2025-10-06,12867.24,205,77.9,66,0.0302,0
Southeast,ProductC,2025-10-13,12288.08,196,73.1,52,0.035,0
Southeast,ProductC,2025-10-20,11845.33,206,84.1,66,0.034,0
Southeast,ProductC,2025-10-27,11836.67,180,72.3,52,0.0335,0
Southeast,ProductC,2025-11-03,11250.83,191,78.9,35,0.0312,0
Southeast,ProductC,2025-11-10,11046.42,191,81.9,62,0.0294,0
Southeast,ProductC,2025-11-17,10647.14,176,77.3,45,0.0379,0
Southeast,ProductC,2025-11-24,10831.19,161,70.1,42,0.0301,0
Southeast,ProductC,2025-12-01,11866.630000000001,203,86.7,55,0.0356,1
Southeast,ProductC,2025-12-08,12750.98,211,79.7,60,0.038,1
Southeast,ProductC,2025-12-15,12245.59,228,80.6,64,0.035,1
Southeast,ProductC,2025-12-22,12370.23,222,94.9,73,0.0367,1
Southeast,ProductC,2025-12-29,12364.23,233,99.7,63,0.0353,1
Southeast,ProductC,2026-01-05,3449.87,63,100.0,22,0.0376,1
Southeast,ProductD,2024-01-01,1148.34,18,44.0,4,0.0366,0
Southeast,ProductD,2024-01-08,7542.99,117,42.7,26,0.0335,0
Southeast,ProductD,2024-01-15,7678.88,126,46.4,21,0.0365,0
Southeast,ProductD,2024-01-22,7775.8099999999995,127,40.9,28,0.0333,0
Southeast,ProductD,2024-01-29,7898.58,128,51.7,30,0.0368,0
Southeast,ProductD,2024-02-05,7873.17,140,56.7,33,0.0384,0
Southeast,ProductD,2024-02-12,8322.66,132,54.9,35,0.0361,0
Southeast,ProductD,2024-02-19,8444.68,138,55.1,31,0.0306,0
Southeast,ProductD,2024-02-26,8746.26,137,47.7,23,0.0357,0
Southeast,ProductD,2024-03-04,8566.77,142,51.3,42,0.0395,0
Southeast,ProductD,2024-03-11,8824.45,148,56.1,42,0.0368,0
Southeast,ProductD,2024-03-18,8969.8,144,47.4,46,0.0371,0
Southeast,ProductD,2024-03-25,9427.39,147,63.1,45,0.036,0
Southeast,ProductD,2024-04-01,9544.33,171,64.7,62,0.0336,0
Southeast,ProductD,2024-04-08,9740.99,157,62.7,50,0.028,0
Southeast,ProductD,2024-04-15,9909.58,166,67.0,45,0.0428,0
Southeast,ProductD,2024-04-22,10433.44,169,67.9,58,0.0325,0
Southeast,ProductD,2024-04-29,10146.59,168,77.4,47,0.0416,0
Southeast,ProductD,2024-05-06,10315.78,166,67.7,47,0.0308,0
Southeast,ProductD,2024-05-13,11368.289999999999,195,73.6,55,0.0374,0
Southeast,ProductD,2024-05-20,10752.77,176,64.7,45,0.035,0
Southeast,ProductD,2024-05-27,11348.61,185,67.1,64,0.0342,0
Southeast,ProductD,2024-06-03,10980.19,200,85.9,53,0.0404,0
Southeast,ProductD,2024-06-10,11234.19,194,90.6,45,0.0347,0
Southeast,ProductD,2024-06-17,11233.779999999999,182,79.9,53,0.0419,0
Southeast,ProductD,2024-06-24,11650.28,206,75.6,53,0.0296,0
Southeast,ProductD,2024-07-01,11613.92,190,78.3,59,0.0396,0
Southeast,ProductD,2024-07-08,13120.48,243,85.3,56,0.038,1
Southeast,ProductD,2024-07-15,12181.83,212,85.6,61,0.0386,1
Southeast,ProductD,2024-07-22,11527.81,190,66.4,42,0.0272,0
Southeast,ProductD,2024-07-29,11736.99,210,85.9,59,0.0276,0
Southeast,ProductD,2024-08-05,10866.69,181,58.6,55,0.0351,0
Southeast,ProductD,2024-08-12,11157.15,180,74.3,54,0.0318,0
Southeast,ProductD,2024-08-19,10929.16,189,75.3,30,0.0376,0
Southeast,ProductD,2024-08-26,10853.56,176,68.0,48,0.0356,0
Southeast,ProductD,2024-09-02,10497.44,180,65.0,51,0.0337,0
Southeast,ProductD,2024-09-09,10325.29,174,71.6,34,0.0355,0
Southeast,ProductD,2024-09-16,9763.7,156,50.0,42,0.0346,0
Southeast,ProductD,2024-09-23,9930.79,170,60.7,45,0.0328,0
Southeast,ProductD,2024-09-30,9838.28,159,62.0,38,0.0352,0
Southeast,ProductD,2024-10-07,9706.91,166,58.7,43,0.0419,0
Southeast,ProductD,2024-10-14,8935.03,150,58.6,32,0.0287,0
Southeast,ProductD,2024-10-21,9194.66,153,50.1,50,0.0352,0
Southeast,ProductD,2024-10-28,8760.93,158,60.7,37,0.0308,0
Southeast,ProductD,2024-11-04,8573.83,134,54.7,31,0.0346,0
Southeast,ProductD,2024-11-11,8598.19,152,59.3,48,0.0345,0
Southeast,ProductD,2024-11-18,8233.55,134,47.0,37,0.041,0
Southeast,ProductD,2024-11-25,7869.63,124,49.4,26,0.0429,0
Southeast,ProductD,2024-12-02,9147.8,144,53.7,37,0.0421,1
Southeast,ProductD,2024-12-09,9385.98,152,59.6,42,0.035,1
Southeast,ProductD,2024-12-16,8407.789999999999,154,55.0,51,0.0361,1
Southeast,ProductD,2024-12-23,9378.35,154,60.9,35,0.0389,1
Southeast,ProductD,2024-12-30,9337.0,146,64.3,38,0.0381,1
Southeast,ProductD,2025-01-06,7865.719999999999,139,55.0,44,0.0339,1
Southeast,ProductD,2025-01-13,7725.46,120,46.9,28,0.0339,0
Southeast,ProductD,2025-01-20,7640.42,131,43.4,41,0.0326,0
Southeast,ProductD,2025-01-27,7823.24,129,55.4,48,0.0326,0
Southeast,ProductD,2025-02-03,8087.58,134,56.9,40,0.0362,0
Southeast,ProductD,2025-02-10,8081.16,138,51.7,43,0.0393,0
Southeast,ProductD,2025-02-17,8163.49,138,58.9,38,0.0333,0
Southeast,ProductD,2025-02-24,8184.1,131,51.6,40,0.0324,0
Southeast,ProductD,2025-03-03,8789.91,151,52.4,52,0.031,0
Southeast,ProductD,2025-03-10,8760.11,148,63.6,33,0.0358,0
Southeast,ProductD,2025-03-17,8729.83,132,53.7,29,0.031,0
Southeast,ProductD,2025-03-24,9254.619999999999,154,61.6,41,0.0331,0
Southeast,ProductD,2025-03-31,9399.18,153,54.9,38,0.0354,0
Southeast,ProductD,2025-04-07,9849.76,181,69.3,49,0.0353,0
Southeast,ProductD,2025-04-14,9500.68,149,56.7,32,0.0373,0
Southeast,ProductD,2025-04-21,9746.85,162,67.1,39,0.0364,0
Southeast,ProductD,2025-04-28,9982.31,175,70.7,55,0.037,0
Southeast,ProductD,2025-05-05,10462.26,177,62.9,50,0.0364,0
Southeast,ProductD,2025-05-12,11013.86,189,63.6,51,0.0368,0
Southeast,ProductD,2025-05-19,10916.66,191,80.1,47,0.0362,0
Southeast,ProductD,2025-05-26,11210.48,181,67.1,39,0.0352,0
Southeast,ProductD,2025-06-02,11119.9,186,60.1,56,0.0293,0
Southeast,ProductD,2025-06-09,10896.880000000001,179,65.0,45,0.0368,0
Southeast,ProductD,2025-06-16,11500.54,198,76.9,43,0.0372,0
Southeast,ProductD,2025-06-23,11491.86,209,85.4,57,0.0354,0
Southeast,ProductD,2025-06-30,11420.94,177,64.6,62,0.0328,0
Southeast,ProductD,2025-07-07,11807.7,178,65.6,62,0.0326,0
Southeast,ProductD,2025-07-14,11412.05,179,60.6,50,0.039,0
Southeast,ProductD,2025-07-21,11530.95,176,63.7,38,0.0351,0
Southeast,ProductD,2025-07-28,11048.48,175,63.4,57,0.0332,0
Southeast,ProductD,2025-08-04,11286.68,190,68.3,53,0.0347,0
Southeast,ProductD,2025-08-11,11126.89,175,68.4,52,0.028,0
Southeast,ProductD,2025-08-18,10867.39,190,75.4,51,0.0357,0
Southeast,ProductD,2025-08-25,10695.98,176,75.6,45,0.0319,0
Southeast,ProductD,2025-09-01,10666.15,177,68.0,50,0.0377,0
Southeast,ProductD,2025-09-08,10312.93,178,67.0,39,0.032,0
Southeast,ProductD,2025-09-15,10237.45,171,66.6,58,0.0346,0
Southeast,ProductD,2025-09-22,10131.2,171,75.6,51,0.033,0
Southeast,ProductD,2025-09-29,9802.380000000001,159,73.3,48,0.0311,0
Southeast,ProductD,2025-10-06,9637.68,159,72.1,37,0.0375,0
Southeast,ProductD,2025-10-13,9289.35,151,68.1,43,0.0299,0
Southeast,ProductD,2025-10-20,9236.1,174,60.1,37,0.0307,0
Southeast,ProductD,2025-10-27,9011.26,151,59.1,32,0.035,0
Southeast,ProductD,2025-11-03,8595.05,135,48.7,47,0.037,0
Southeast,ProductD,2025-11-10,8447.05,133,52.1,21,0.0368,0
Southeast,ProductD,2025-11-17,8188.83,155,62.1,42,0.0356,0
Southeast,ProductD,2025-11-24,8066.6900000000005,125,43.0,23,0.0339,0
Southeast,ProductD,2025-12-01,9193.81,166,71.9,43,0.0324,1
Southeast,ProductD,2025-12-08,9240.4,146,53.9,39,0.0365,1
Southeast,ProductD,2025-12-15,9088.04,166,75.4,42,0.0399,1
Southeast,ProductD,2025-12-22,9166.11,161,58.1,41,0.0356,1
Southeast,ProductD,2025-12-29,9134.42,140,64.9,38,0.0365,1
Southeast,ProductD,2026-01-05,2736.8,49,68.0,20,0.0368,1
Southeast,ProductE,2024-01-01,758.83,10,15.0,1,0.0373,0
Southeast,ProductE,2024-01-08,5244.7,94,40.3,20,0.031,0
Southeast,ProductE,2024-01-15,5204.03,89,31.1,26,0.0322,0
Southeast,ProductE,2024-01-22,5233.7,78,21.9,28,0.0351,0
Southeast,ProductE,2024-01-29,5267.88,98,23.6,26,0.0353,0
Southeast,ProductE,2024-02-05,5312.2,83,30.4,21,0.0385,0
Southeast,ProductE,2024-02-12,5459.02,99,39.0,40,0.0321,0
Southeast,ProductE,2024-02-19,5617.18,97,49.3,14,0.0321,0
Southeast,ProductE,2024-02-26,5690.83,95,42.7,24,0.036,0
Southeast,ProductE,2024-03-04,5852.21,96,39.1,27,0.0309,0
Southeast,ProductE,2024-03-11,5949.05,105,36.4,20,0.0388,0
Southeast,ProductE,2024-03-18,5911.7,91,41.4,15,0.0356,0
