date,region,product,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
2025-11-05,West,ProductD,1649.71,25,45,6,0.0309,0
2025-11-05,West,ProductE,985.59,13,43,5,0.0274,0
2025-11-06,Midwest,ProductA,2192.67,37,68,13,0.0476,0
2025-11-06,Midwest,ProductB,1732.2,25,59,10,0.0315,0
2025-11-06,Midwest,ProductC,1439.04,27,88,5,0.0294,0
2025-11-06,Midwest,ProductD,1125.35,20,68,7,0.036,0
2025-11-06,Midwest,ProductE,698.99,11,24,1,0.0364,0
2025-11-06,Northeast,ProductA,3039.71,58,148,18,0.0383,0
2025-11-06,Northeast,ProductB,2591.43,37,115,6,0.0476,0
2025-11-06,Northeast,ProductC,1949.78,27,92,4,0.0265,0
2025-11-06,Northeast,ProductD,1484.91,28,75,10,0.041,0
2025-11-06,Northeast,ProductE,1037.74,22,73,5,0.0222,0
2025-11-06,Southeast,ProductA,2426.83,52,166,18,0.0237,0
2025-11-06,Southeast,ProductB,2034.77,27,64,11,0.0282,0
2025-11-06,Southeast,ProductC,1642.67,30,95,8,0.0352,0
2025-11-06,Southeast,ProductD,1221.66,18,52,2,0.0274,0
2025-11-06,Southeast,ProductE,803.48,11,39,5,0.0346,0
2025-11-06,Southwest,ProductA,1833.8,25,52,11,0.0286,0
2025-11-06,Southwest,ProductB,1589.89,21,70,8,0.0272,0
2025-11-06,Southwest,ProductC,1224.43,22,64,9,0.0325,0
2025-11-06,Southwest,ProductD,949.36,16,56,1,0.0219,0
2025-11-06,Southwest,ProductE,592.92,9,32,2,0.0314,0
2025-11-06,West,ProductA,3031.4,67,152,26,0.0384,0
2025-11-06,West,ProductB,2338.02,40,84,14,0.0412,0
2025-11-06,West,ProductC,1834.3,30,69,8,0.0385,0
2025-11-06,West,ProductD,1421.11,22,40,9,0.0342,0
2025-11-06,West,ProductE,909.4,18,42,4,0.0398,0
2025-11-07,Midwest,ProductA,2123.24,40,111,10,0.0431,0
2025-11-07,Midwest,ProductB,1746.8,38,87,7,0.0254,0
2025-11-07,Midwest,ProductC,1419.03,27,90,13,0.0305,0
2025-11-07,Midwest,ProductD,996.87,20,31,7,0.0302,0
2025-11-07,Midwest,ProductE,720.6,12,19,7,0.0234,0
2025-11-07,Northeast,ProductA,3092.1,45,93,13,0.0317,0
2025-11-07,Northeast,ProductB,2662.1,36,93,12,0.0387,0
2025-11-07,Northeast,ProductC,2182.49,40,98,16,0.0245,0
2025-11-07,Northeast,ProductD,1644.48,24,73,5,0.0297,0
2025-11-07,Northeast,ProductE,1049.11,19,35,10,0.0263,0
2025-11-07,Southeast,ProductA,2427.15,44,128,10,0.0457,0
2025-11-07,Southeast,ProductB,2134.71,33,61,5,0.0358,0
2025-11-07,Southeast,ProductC,1511.47,27,52,8,0.0201,0
2025-11-07,Southeast,ProductD,1224.96,19,55,2,0.0388,0
2025-11-07,Southeast,ProductE,861.13,15,42,1,0.0372,0
2025-11-07,Southwest,ProductA,1920.18,25,43,7,0.046,0
2025-11-07,Southwest,ProductB,1552.87,32,79,8,0.0415,0
2025-11-07,Southwest,ProductC,1164.23,16,32,7,0.0483,0
2025-11-07,Southwest,ProductD,921.04,13,43,8,0.0311,0
2025-11-07,Southwest,ProductE,594.54,8,36,4,0.0211,0
2025-11-07,West,ProductA,2850.92,54,130,22,0.0201,0
2025-11-07,West,ProductB,2337.51,39,100,10,0.0296,0
2025-11-07,West,ProductC,1906.3,29,95,8,0.0409,0
2025-11-07,West,ProductD,1369.21,26,57,11,0.0322,0
2025-11-07,West,ProductE,922.42,17,51,0,0.0287,0
2025-11-08,Midwest,ProductA,1708.76,23,85,6,0.037,0
2025-11-08,Midwest,ProductB,1516.11,20,55,4,0.0421,0
2025-11-08,Midwest,ProductC,1137.29,21,26,4,0.0413,0
2025-11-08,Midwest,ProductD,834.52,12,13,0,0.0337,0
2025-11-08,Midwest,ProductE,528.27,7,15,0,0.0368,0
2025-11-08,Northeast,ProductA,2607.8,47,91,13,0.0262,0
2025-11-08,Northeast,ProductB,2253.65,38,99,7,0.0268,0
2025-11-08,Northeast,ProductC,1718.67,24,48,10,0.0496,0
2025-11-08,Northeast,ProductD,1344.2,21,61,8,0.042,0
2025-11-08,Northeast,ProductE,858.47,13,19,5,0.03,0
2025-11-08,Southeast,ProductA,2036.36,33,86,10,0.0239,0
2025-11-08,Southeast,ProductB,1756.15,26,69,4,0.0472,0
2025-11-08,Southeast,ProductC,1435.02,22,55,8,0.0265,0
2025-11-08,Southeast,ProductD,1062.56,16,25,2,0.0478,0
2025-11-08,Southeast,ProductE,724.92,10,18,6,0.0319,0
2025-11-08,Southwest,ProductA,1557.3,28,74,7,0.0489,0
2025-11-08,Southwest,ProductB,1203.57,25,63,12,0.0325,0
2025-11-08,Southwest,ProductC,1039.18,16,28,0,0.048,0
2025-11-08,Southwest,ProductD,845.24,11,27,0,0.0222,0
2025-11-08,Southwest,ProductE,517.67,8,37,0,0.0496,0
2025-11-08,West,ProductA,2359.71,39,145,15,0.0354,0
2025-11-08,West,ProductB,1999.12,34,128,5,0.0435,0
2025-11-08,West,ProductC,1461.85,23,82,8,0.0266,0
2025-11-08,West,ProductD,1237.91,22,51,3,0.0399,0
2025-11-08,West,ProductE,780.39,11,12,2,0.0262,0
2025-11-09,Midwest,ProductA,1666.56,30,82,11,0.0471,0
2025-11-09,Midwest,ProductB,1384.01,19,54,2,0.0444,0
2025-11-09,Midwest,ProductC,1148.15,21,62,3,0.0425,0
2025-11-09,Midwest,ProductD,958.05,20,58,4,0.0419,0
2025-11-09,Midwest,ProductE,581.59,7,32,0,0.0205,0
2025-11-09,Northeast,ProductA,2782.59,44,101,17,0.0402,0
2025-11-09,Northeast,ProductB,2266.33,33,114,13,0.0346,0
2025-11-09,Northeast,ProductC,1712.64,24,56,12,0.0339,0
2025-11-09,Northeast,ProductD,1363.54,26,93,3,0.0451,0
2025-11-09,Northeast,ProductE,813.19,11,26,5,0.0275,0
2025-11-09,Southeast,ProductA,1981.4,43,142,15,0.0324,0
2025-11-09,Southeast,ProductB,1800.87,25,80,6,0.0496,0
2025-11-09,Southeast,ProductC,1408.58,21,60,1,0.0239,0
2025-11-09,Southeast,ProductD,1093.08,22,89,7,0.0384,0
2025-11-09,Southeast,ProductE,712.63,13,24,0,0.0224,0
2025-11-09,Southwest,ProductA,1515.08,22,55,7,0.0467,0
2025-11-09,Southwest,ProductB,1284.72,21,69,5,0.0329,0
2025-11-09,Southwest,ProductC,987.75,14,63,4,0.0378,0
2025-11-09,Southwest,ProductD,753.17,11,31,0,0.0468,0
2025-11-09,Southwest,ProductE,515.35,10,48,3,0.0333,0
2025-11-09,West,ProductA,2445.68,38,135,11,0.0473,0
2025-11-09,West,ProductB,2070.12,36,134,9,0.0269,0
2025-11-09,West,ProductC,1536.21,29,66,8,0.038,0
2025-11-09,West,ProductD,1181.1,16,45,4,0.024,0
2025-11-09,West,ProductE,837.97,12,17,4,0.0262,0
2025-11-10,Midwest,ProductA,2077.78,30,62,8,0.0478,0
2025-11-10,Midwest,ProductB,1981.24,39,143,8,0.0375,0
2025-11-10,Midwest,ProductC,1317.71,26,58,9,0.0293,0
2025-11-10,Midwest,ProductD,1104.38,19,82,8,0.0327,0
2025-11-10,Midwest,ProductE,709.8,15,49,4,0.0213,0
2025-11-10,Northeast,ProductA,3281.63,48,123,16,0.041,0
2025-11-10,Northeast,ProductB,2543.1,38,138,16,0.0286,0
2025-11-10,Northeast,ProductC,2015.6,29,68,4,0.025,0
2025-11-10,Northeast,ProductD,1440.29,19,66,1,0.0203,0
2025-11-10,Northeast,ProductE,985.27,14,27,5,0.0389,0
2025-11-10,Southeast,ProductA,2326.8,35,90,10,0.031,0
2025-11-10,Southeast,ProductB,2111.47,44,92,12,0.0475,0
2025-11-10,Southeast,ProductC,1703.28,31,70,13,0.0496,0
2025-11-10,Southeast,ProductD,1222.61,23,65,4,0.0331,0
2025-11-10,Southeast,ProductE,861.49,16,55,1,0.0209,0
2025-11-10,Southwest,ProductA,1672.94,32,115,8,0.0397,0
2025-11-10,Southwest,ProductB,1535.6,21,68,9,0.0298,0
2025-11-10,Southwest,ProductC,1328.14,17,43,3,0.0393,0
2025-11-10,Southwest,ProductD,918.34,18,55,5,0.0462,0
2025-11-10,Southwest,ProductE,597.76,13,52,1,0.0405,0
2025-11-10,West,ProductA,2909.33,50,109,17,0.0425,0
2025-11-10,West,ProductB,2471.74,36,83,11,0.0489,0
2025-11-10,West,ProductC,1962.62,27,61,11,0.0311,0
2025-11-10,West,ProductD,1600.12,29,43,8,0.0246,0
2025-11-10,West,ProductE,995.15,19,53,6,0.0358,0
2025-11-11,Midwest,ProductA,2035.97,31,109,12,0.0432,0
2025-11-11,Midwest,ProductB,1720.5,26,55,10,0.0337,0
2025-11-11,Midwest,ProductC,1263.43,23,58,4,0.0359,0
2025-11-11,Midwest,ProductD,1059.37,14,43,6,0.0292,0
2025-11-11,Midwest,ProductE,739.35,12,9,0,0.0311,0
2025-11-11,Northeast,ProductA,3149.24,59,188,24,0.0201,0
2025-11-11,Northeast,ProductB,2649.3,35,86,11,0.0373,0
2025-11-11,Northeast,ProductC,2014.82,33,99,7,0.0488,0
2025-11-11,Northeast,ProductD,1617.17,27,81,3,0.0313,0
2025-11-11,Northeast,ProductE,935.64,17,49,9,0.0483,0
2025-11-11,Southeast,ProductA,2594.47,37,92,12,0.0357,0
2025-11-11,Southeast,ProductB,1963.43,28,78,6,0.0346,0
2025-11-11,Southeast,ProductC,1641.73,23,86,6,0.0452,0
2025-11-11,Southeast,ProductD,1249.0,20,50,9,0.049,0
2025-11-11,Southeast,ProductE,815.71,16,57,1,0.0442,0
2025-11-11,Southwest,ProductA,1859.11,27,79,3,0.0447,0
2025-11-11,Southwest,ProductB,1419.5,25,44,10,0.0436,0
2025-11-11,Southwest,ProductC,1118.3,16,29,8,0.0253,0
2025-11-11,Southwest,ProductD,1030.93,20,61,9,0.0465,0
2025-11-11,Southwest,ProductE,640.63,13,32,0,0.0318,0
2025-11-11,West,ProductA,2822.62,54,154,12,0.028,0
2025-11-11,West,ProductB,2571.8,36,93,14,0.0201,0
2025-11-11,West,ProductC,1726.84,26,59,2,0.0348,0
2025-11-11,West,ProductD,1452.12,22,36,4,0.0432,0
2025-11-11,West,ProductE,923.76,13,20,1,0.0417,0
2025-11-12,Midwest,ProductA,1973.01,33,70,7,0.0247,0
2025-11-12,Midwest,ProductB,1827.54,34,107,4,0.0493,0
2025-11-12,Midwest,ProductC,1393.14,23,39,9,0.0343,0
2025-11-12,Midwest,ProductD,1020.49,19,44,5,0.0233,0
2025-11-12,Midwest,ProductE,661.48,9,19,0,0.0396,0
2025-11-12,Northeast,ProductA,3372.59,45,137,14,0.0487,0
2025-11-12,Northeast,ProductB,2513.66,50,167,14,0.0448,0
2025-11-12,Northeast,ProductC,2127.51,44,90,10,0.0366,0
2025-11-12,Northeast,ProductD,1509.49,23,51,7,0.0416,0
2025-11-12,Northeast,ProductE,1122.97,23,60,2,0.0322,0
2025-11-12,Southeast,ProductA,2392.77,36,69,12,0.0344,0
2025-11-12,Southeast,ProductB,2151.22,47,131,10,0.0398,0
2025-11-12,Southeast,ProductC,1674.69,26,71,8,0.0409,0
2025-11-12,Southeast,ProductD,1179.9,24,60,12,0.0393,0
2025-11-12,Southeast,ProductE,893.24,13,18,8,0.0273,0
2025-11-12,Southwest,ProductA,1826.26,39,93,7,0.0389,0
2025-11-12,Southwest,ProductB,1397.69,27,39,8,0.0308,0
2025-11-12,Southwest,ProductC,1127.34,20,46,8,0.0308,0
2025-11-12,Southwest,ProductD,876.88,13,32,4,0.0495,0
2025-11-12,Southwest,ProductE,578.99,8,19,6,0.0201,0
2025-11-12,West,ProductA,2722.91,38,130,8,0.0311,0
2025-11-12,West,ProductB,2400.5,50,161,16,0.0353,0
2025-11-12,West,ProductC,1826.11,24,88,7,0.0242,0
2025-11-12,West,ProductD,1432.15,23,32,8,0.0322,0
2025-11-12,West,ProductE,959.19,12,16,8,0.0396,0
2025-11-13,Midwest,ProductA,2046.32,28,76,9,0.049,0
2025-11-13,Midwest,ProductB,1681.7,33,94,9,0.0476,0
2025-11-13,Midwest,ProductC,1593.81,31,87,7,0.0391,0
2025-11-13,Midwest,ProductD,1034.65,20,55,8,0.0279,0
2025-11-13,Midwest,ProductE,614.3,9,21,0,0.0215,0
2025-11-13,Northeast,ProductA,3039.03,52,168,18,0.0242,0
2025-11-13,Northeast,ProductB,2506.4,39,131,9,0.037,0
2025-11-13,Northeast,ProductC,1982.11,28,96,6,0.0441,0
2025-11-13,Northeast,ProductD,1408.68,24,78,8,0.0213,0
2025-11-13,Northeast,ProductE,975.32,14,15,2,0.0427,0
2025-11-13,Southeast,ProductA,2309.69,34,99,8,0.0241,0
2025-11-13,Southeast,ProductB,2208.3,43,142,11,0.0413,0
2025-11-13,Southeast,ProductC,1572.16,30,102,11,0.0278,0
2025-11-13,Southeast,ProductD,1106.28,21,73,4,0.032,0
2025-11-13,Southeast,ProductE,846.3,12,21,0,0.0465,0
2025-11-13,Southwest,ProductA,1780.41,26,91,4,0.0219,0
2025-11-13,Southwest,ProductB,1521.76,27,101,5,0.0246,0
2025-11-13,Southwest,ProductC,1159.32,17,18,0,0.0312,0
2025-11-13,Southwest,ProductD,836.97,15,51,5,0.0299,0
2025-11-13,Southwest,ProductE,613.43,9,2,0,0.0415,0
2025-11-13,West,ProductA,2687.07,37,97,16,0.0338,0
2025-11-13,West,ProductB,2464.44,48,147,15,0.0486,0
2025-11-13,West,ProductC,1894.94,34,66,9,0.0388,0
2025-11-13,West,ProductD,1444.19,30,90,6,0.0324,0
2025-11-13,West,ProductE,938.96,13,35,5,0.0302,0
2025-11-14,Midwest,ProductA,2132.64,43,125,6,0.0227,0
2025-11-14,Midwest,ProductB,1545.85,25,67,8,0.0225,0
2025-11-14,Midwest,ProductC,1440.64,28,85,11,0.049,0
2025-11-14,Midwest,ProductD,1017.58,21,79,6,0.0332,0
2025-11-14,Midwest,ProductE,663.77,10,19,1,0.033,0
2025-11-14,Northeast,ProductA,2899.04,44,156,14,0.0444,0
2025-11-14,Northeast,ProductB,2508.42,47,112,16,0.0485,0
2025-11-14,Northeast,ProductC,1941.27,35,111,13,0.0375,0
2025-11-14,Northeast,ProductD,1417.28,19,73,9,0.0413,0
2025-11-14,Northeast,ProductE,1009.06,15,60,2,0.0251,0
2025-11-14,Southeast,ProductA,2170.21,35,97,16,0.0358,0
2025-11-14,Southeast,ProductB,2219.02,34,98,11,0.0231,0
2025-11-14,Southeast,ProductC,1548.05,23,43,3,0.0258,0
2025-11-14,Southeast,ProductD,1226.86,26,68,3,0.0284,0
2025-11-14,Southeast,ProductE,784.27,10,38,4,0.0282,0
2025-11-14,Southwest,ProductA,1738.11,27,52,7,0.0343,0
2025-11-14,Southwest,ProductB,1628.01,23,40,4,0.0207,0
2025-11-14,Southwest,ProductC,1198.04,20,50,9,0.0245,0
2025-11-14,Southwest,ProductD,904.17,13,33,8,0.0321,0
2025-11-14,Southwest,ProductE,647.35,12,39,0,0.0309,0
2025-11-14,West,ProductA,2733.16,41,116,12,0.0251,0
2025-11-14,West,ProductB,2423.86,49,112,17,0.0307,0
2025-11-14,West,ProductC,1786.47,38,122,11,0.0218,0
2025-11-14,West,ProductD,1418.0,19,34,2,0.0294,0
2025-11-14,West,ProductE,920.33,12,58,6,0.0399,0
2025-11-15,Midwest,ProductA,1807.96,25,80,4,0.0394,0
2025-11-15,Midwest,ProductB,1544.02,31,77,8,0.0467,0
2025-11-15,Midwest,ProductC,1079.82,21,44,2,0.0241,0
2025-11-15,Midwest,ProductD,813.3,13,50,4,0.0376,0
2025-11-15,Midwest,ProductE,607.3,12,8,6,0.0498,0
2025-11-15,Northeast,ProductA,2713.56,43,93,15,0.0409,0
2025-11-15,Northeast,ProductB,2215.52,32,75,5,0.0235,0
2025-11-15,Northeast,ProductC,1800.91,34,76,6,0.0237,0
2025-11-15,Northeast,ProductD,1295.71,21,63,7,0.0394,0
2025-11-15,Northeast,ProductE,788.41,11,34,3,0.0472,0
2025-11-15,Southeast,ProductA,1923.7,40,102,11,0.0312,0
2025-11-15,Southeast,ProductB,1790.49,28,56,4,0.0282,0
2025-11-15,Southeast,ProductC,1368.62,20,72,2,0.0452,0
2025-11-15,Southeast,ProductD,1079.46,20,36,2,0.0288,0
2025-11-15,Southeast,ProductE,648.58,12,42,0,0.0322,0
2025-11-15,Southwest,ProductA,1617.49,28,59,11,0.0482,0
2025-11-15,Southwest,ProductB,1217.28,23,64,9,0.027,0
2025-11-15,Southwest,ProductC,1086.36,16,43,8,0.0467,0
2025-11-15,Southwest,ProductD,775.87,14,42,0,0.0265,0
2025-11-15,Southwest,ProductE,518.31,8,28,0,0.0371,0
2025-11-15,West,ProductA,2438.04,42,111,15,0.0317,0
2025-11-15,West,ProductB,2051.52,28,74,3,0.0437,0
2025-11-15,West,ProductC,1560.0,23,47,10,0.0327,0
2025-11-15,West,ProductD,1267.35,19,51,6,0.0209,0
2025-11-15,West,ProductE,782.16,12,16,4,0.0384,0
2025-11-16,Midwest,ProductA,1786.46,31,89,5,0.0295,0
2025-11-16,Midwest,ProductB,1459.33,29,79,13,0.0229,0
2025-11-16,Midwest,ProductC,1078.0,17,36,9,0.0496,0
2025-11-16,Midwest,ProductD,756.76,10,50,2,0.0417,0
2025-11-16,Midwest,ProductE,600.37,13,22,0,0.0296,0
2025-11-16,Northeast,ProductA,2645.05,36,83,5,0.0471,0
2025-11-16,Northeast,ProductB,2170.47,41,123,16,0.0251,0
2025-11-16,Northeast,ProductC,1604.95,30,96,13,0.0497,0
2025-11-16,Northeast,ProductD,1228.77,17,54,2,0.0373,0
2025-11-16,Northeast,ProductE,934.55,15,33,6,0.0265,0
2025-11-16,Southeast,ProductA,2134.22,35,75,8,0.028,0
2025-11-16,Southeast,ProductB,1705.76,25,61,8,0.0493,0
2025-11-16,Southeast,ProductC,1265.42,28,103,9,0.0426,0
2025-11-16,Southeast,ProductD,1061.09,17,71,4,0.0443,0
2025-11-16,Southeast,ProductE,681.53,9,33,0,0.0379,0
2025-11-16,Southwest,ProductA,1652.38,35,99,8,0.0401,0
2025-11-16,Southwest,ProductB,1304.12,20,65,6,0.0418,0
2025-11-16,Southwest,ProductC,928.07,13,36,0,0.0292,0
2025-11-16,Southwest,ProductD,750.0,13,21,0,0.0395,0
2025-11-16,Southwest,ProductE,512.66,8,13,0,0.041,0
2025-11-16,West,ProductA,2113.81,38,86,14,0.03,0
2025-11-16,West,ProductB,1870.86,29,92,13,0.0266,0
2025-11-16,West,ProductC,1633.22,22,59,8,0.0295,0
2025-11-16,West,ProductD,1183.36,18,25,9,0.0367,0
2025-11-16,West,ProductE,777.02,15,56,2,0.028,0
2025-11-17,Midwest,ProductA,2148.28,33,91,12,0.0404,0
2025-11-17,Midwest,ProductB,1792.78,28,100,7,0.0333,0
2025-11-17,Midwest,ProductC,1356.16,28,75,6,0.0261,0
2025-11-17,Midwest,ProductD,1004.95,19,49,2,0.0492,0
2025-11-17,Midwest,ProductE,679.52,11,22,2,0.0395,0
2025-11-17,Northeast,ProductA,3169.2,43,109,15,0.0435,0
2025-11-17,Northeast,ProductB,2618.33,45,89,13,0.0296,0
2025-11-17,Northeast,ProductC,1895.21,33,93,13,0.0325,0
2025-11-17,Northeast,ProductD,1702.98,34,118,9,0.036,0
2025-11-17,Northeast,ProductE,1057.77,20,73,7,0.0214,0
2025-11-17,Southeast,ProductA,2491.9,53,159,13,0.0207,0
2025-11-17,Southeast,ProductB,2116.59,43,115,10,0.0331,0
2025-11-17,Southeast,ProductC,1576.47,26,64,6,0.0375,0
2025-11-17,Southeast,ProductD,1286.24,27,77,8,0.0274,0
2025-11-17,Southeast,ProductE,796.69,13,26,3,0.0434,0
2025-11-17,Southwest,ProductA,1837.56,35,84,11,0.0343,0
2025-11-17,Southwest,ProductB,1584.97,26,64,6,0.0391,0
2025-11-17,Southwest,ProductC,1101.11,23,55,5,0.0274,0
2025-11-17,Southwest,ProductD,857.14,16,35,6,0.0265,0
2025-11-17,Southwest,ProductE,638.23,11,28,0,0.0394,0
2025-11-17,West,ProductA,2643.05,43,108,13,0.0398,0
2025-11-17,West,ProductB,2463.41,38,121,10,0.0431,0
2025-11-17,West,ProductC,1857.77,24,61,8,0.0306,0
2025-11-17,West,ProductD,1294.27,26,68,3,0.0298,0
2025-11-17,West,ProductE,881.58,13,15,2,0.0222,0
2025-11-18,Midwest,ProductA,1963.49,31,75,7,0.0224,0
2025-11-18,Midwest,ProductB,1668.12,25,64,3,0.0229,0
2025-11-18,Midwest,ProductC,1346.55,22,53,10,0.0358,0
2025-11-18,Midwest,ProductD,996.44,15,21,2,0.0301,0
2025-11-18,Midwest,ProductE,687.32,14,21,9,0.0367,0
2025-11-18,Northeast,ProductA,2988.14,48,95,16,0.0337,0
2025-11-18,Northeast,ProductB,2643.13,53,156,19,0.0428,0
2025-11-18,Northeast,ProductC,1931.86,36,91,11,0.0311,0
2025-11-18,Northeast,ProductD,1469.2,32,73,13,0.0469,0
2025-11-18,Northeast,ProductE,978.93,14,46,0,0.0424,0
2025-11-18,Southeast,ProductA,2294.78,43,114,8,0.04,0
2025-11-18,Southeast,ProductB,2065.1,28,52,12,0.0423,0
2025-11-18,Southeast,ProductC,1560.55,25,65,12,0.032,0
2025-11-18,Southeast,ProductD,1123.77,15,50,1,0.0387,0
2025-11-18,Southeast,ProductE,741.51,13,51,3,0.0374,0
2025-11-18,Southwest,ProductA,1783.86,25,58,11,0.0226,0
2025-11-18,Southwest,ProductB,1501.99,30,61,7,0.0422,0
2025-11-18,Southwest,ProductC,1155.37,15,49,6,0.0487,0
2025-11-18,Southwest,ProductD,843.78,13,23,5,0.0358,0
2025-11-18,Southwest,ProductE,571.15,11,20,0,0.0494,0
2025-11-18,West,ProductA,2511.01,47,144,15,0.0361,0
2025-11-18,West,ProductB,2208.13,31,98,9,0.0201,0
2025-11-18,West,ProductC,1853.45,32,91,12,0.0477,0
2025-11-18,West,ProductD,1320.81,22,69,7,0.0415,0
2025-11-18,West,ProductE,970.33,18,70,3,0.0209,0
2025-11-19,Midwest,ProductA,2031.77,43,100,10,0.0231,0
2025-11-19,Midwest,ProductB,1601.17,27,38,11,0.0437,0
2025-11-19,Midwest,ProductC,1329.95,21,75,5,0.0245,0
2025-11-19,Midwest,ProductD,952.04,15,48,6,0.0487,0
2025-11-19,Midwest,ProductE,686.2,14,48,1,0.0221,0
2025-11-19,Northeast,ProductA,3060.18,42,118,15,0.0492,0
2025-11-19,Northeast,ProductB,2732.19,56,184,19,0.0205,0
2025-11-19,Northeast,ProductC,1961.75,26,88,7,0.0462,0
2025-11-19,Northeast,ProductD,1567.91,26,80,7,0.0316,0
2025-11-19,Northeast,ProductE,1089.7,15,39,0,0.0277,0
2025-11-19,Southeast,ProductA,2406.45,35,103,13,0.0288,0
2025-11-19,Southeast,ProductB,1824.63,29,88,5,0.0478,0
2025-11-19,Southeast,ProductC,1637.9,23,89,4,0.0493,0
2025-11-19,Southeast,ProductD,1277.48,18,39,4,0.0245,0
2025-11-19,Southeast,ProductE,737.21,16,37,0,0.0454,0
2025-11-19,Southwest,ProductA,1649.69,22,62,1,0.0476,0
2025-11-19,Southwest,ProductB,1492.92,21,66,1,0.0264,0
2025-11-19,Southwest,ProductC,1110.42,24,90,13,0.0379,0
2025-11-19,Southwest,ProductD,868.13,15,44,6,0.026,0
2025-11-19,Southwest,ProductE,556.12,8,10,0,0.0344,0
2025-11-19,West,ProductA,2780.5,41,75,11,0.0452,0
2025-11-19,West,ProductB,2253.27,34,69,14,0.0308,0
2025-11-19,West,ProductC,1793.97,23,68,6,0.0361,0
2025-11-19,West,ProductD,1374.4,20,40,2,0.0466,0
2025-11-19,West,ProductE,911.79,13,45,6,0.0201,0
2025-11-20,Midwest,ProductA,2224.19,47,129,22,0.0312,0
2025-11-20,Midwest,ProductB,1698.57,23,74,3,0.0251,0
2025-11-20,Midwest,ProductC,1221.81,26,67,5,0.0401,0
2025-11-20,Midwest,ProductD,1099.44,17,54,7,0.0384,0
2025-11-20,Midwest,ProductE,668.92,9,13,0,0.0245,0
2025-11-20,Northeast,ProductA,3114.19,45,96,13,0.0288,0
2025-11-20,Northeast,ProductB,2487.77,40,147,9,0.0237,0
2025-11-20,Northeast,ProductC,2157.28,42,124,13,0.0383,0
2025-11-20,Northeast,ProductD,1490.6,32,50,11,0.0274,0
2025-11-20,Northeast,ProductE,999.04,13,31,8,0.0477,0
2025-11-20,Southeast,ProductA,2526.32,52,134,19,0.027,0
2025-11-20,Southeast,ProductB,1986.51,27,65,6,0.0292,0
2025-11-20,Southeast,ProductC,1517.71,21,44,1,0.02,0
2025-11-20,Southeast,ProductD,1308.43,20,55,7,0.0471,0
2025-11-20,Southeast,ProductE,774.62,10,39,5,0.0378,0
2025-11-20,Southwest,ProductA,1745.68,34,81,7,0.0274,0
2025-11-20,Southwest,ProductB,1405.19,24,41,10,0.0258,0
2025-11-20,Southwest,ProductC,1221.95,25,55,3,0.0241,0
2025-11-20,Southwest,ProductD,927.78,15,31,1,0.0302,0
2025-11-20,Southwest,ProductE,588.46,7,14,0,0.048,0
2025-11-20,West,ProductA,2745.32,45,113,10,0.0266,0
2025-11-20,West,ProductB,2334.97,43,111,16,0.0296,0
2025-11-20,West,ProductC,1742.8,28,99,8,0.0251,0
2025-11-20,West,ProductD,1311.7,25,70,12,0.0378,0
2025-11-20,West,ProductE,1037.29,16,25,8,0.0354,0
2025-11-21,Midwest,ProductA,2175.72,31,50,14,0.027,0
2025-11-21,Midwest,ProductB,1648.96,31,102,5,0.0347,0
2025-11-21,Midwest,ProductC,1452.24,23,60,6,0.0231,0
2025-11-21,Midwest,ProductD,875.52,13,30,8,0.0334,0
2025-11-21,Midwest,ProductE,677.86,9,12,6,0.0433,0
2025-11-21,Northeast,ProductA,3068.65,47,128,14,0.0292,0
2025-11-21,Northeast,ProductB,2421.62,35,103,7,0.0358,0
2025-11-21,Northeast,ProductC,2028.99,36,62,8,0.023,0
2025-11-21,Northeast,ProductD,1507.2,20,41,6,0.0232,0
2025-11-21,Northeast,ProductE,1002.68,14,32,5,0.0364,0
2025-11-21,Southeast,ProductA,2469.57,42,101,14,0.0212,0
2025-11-21,Southeast,ProductB,1997.58,35,88,9,0.0311,0
2025-11-21,Southeast,ProductC,1646.67,24,95,8,0.021,0
2025-11-21,Southeast,ProductD,1076.27,18,41,6,0.0224,0
2025-11-21,Southeast,ProductE,850.85,11,25,3,0.0423,0
2025-11-21,Southwest,ProductA,1876.81,32,101,14,0.0225,0
2025-11-21,Southwest,ProductB,1366.9,24,56,6,0.022,0
2025-11-21,Southwest,ProductC,1257.5,21,55,5,0.0494,0
2025-11-21,Southwest,ProductD,897.87,12,21,2,0.0204,0
2025-11-21,Southwest,ProductE,620.45,9,35,5,0.0486,0
2025-11-21,West,ProductA,2721.73,49,161,14,0.0226,0
2025-11-21,West,ProductB,2247.92,35,92,8,0.0245,0
2025-11-21,West,ProductC,1784.41,26,85,4,0.05,0
2025-11-21,West,ProductD,1472.88,20,58,4,0.0268,0
2025-11-21,West,ProductE,912.34,14,50,0,0.0449,0
2025-11-22,Midwest,ProductA,1703.17,35,77,6,0.0462,0
2025-11-22,Midwest,ProductB,1563.44,29,65,8,0.0454,0
2025-11-22,Midwest,ProductC,1163.62,20,46,0,0.0419,0
2025-11-22,Midwest,ProductD,816.14,12,22,6,0.0201,0
2025-11-22,Midwest,ProductE,591.89,8,6,2,0.024,0
2025-11-22,Northeast,ProductA,2369.54,49,159,20,0.0406,0
2025-11-22,Northeast,ProductB,2191.16,37,90,9,0.0397,0
